Id,Timestamp,Datetime,minute,Xvib,Yvib,Zvib
650,1669786114.417348,2022-11-30 14:28:34.417348,28,-2196,-3257,0
650,1669786114.683012,2022-11-30 14:28:34.683012,28,-2136,-3285,4
650,1669786114.792343,2022-11-30 14:28:34.792343,28,-2168,-3289,-4
650,1669786114.839231,2022-11-30 14:28:34.839231,28,-2152,-3321,60
650,1669786115.185222,2022-11-30 14:28:35.185222,28,-2148,-3273,4
650,1669786115.372726,2022-11-30 14:28:35.372726,28,-2120,-3293,-12
650,1669786115.529011,2022-11-30 14:28:35.529011,28,-2156,-3305,8
650,1669786115.716476,2022-11-30 14:28:35.716476,28,-2156,-3277,4
650,1669786115.763352,2022-11-30 14:28:35.763352,28,-2120,-3281,-16
650,1669786115.98214,2022-11-30 14:28:35.982140,28,-2156,-3293,-16
650,1669786116.185225,2022-11-30 14:28:36.185225,28,-2148,-3281,-12
650,1669786116.482101,2022-11-30 14:28:36.482101,28,-2124,-3269,4
650,1669786116.560224,2022-11-30 14:28:36.560224,28,-2156,-3329,-20
650,1669786116.70086,2022-11-30 14:28:36.700860,28,-2136,-3289,-24
650,1669786116.982065,2022-11-30 14:28:36.982065,28,-2132,-3289,-16
650,1669786117.154307,2022-11-30 14:28:37.154307,28,-2164,-3265,-36
650,1669786117.234165,2022-11-30 14:28:37.234165,28,-2164,-3289,-16
650,1669786117.515413,2022-11-30 14:28:37.515413,28,-2116,-3293,-12
650,1669786117.718515,2022-11-30 14:28:37.718515,28,-2128,-3305,0
650,1669786117.749438,2022-11-30 14:28:37.749438,28,-2144,-3309,4
650,1669786118.031041,2022-11-30 14:28:38.031041,28,-2144,-3305,-4
650,1669786118.218183,2022-11-30 14:28:38.218183,28,-2136,-3309,12
650,1669786118.249575,2022-11-30 14:28:38.249575,28,-2172,-3305,-12
650,1669786118.468536,2022-11-30 14:28:38.468536,28,-2148,-3305,-16
650,1669786118.733808,2022-11-30 14:28:38.733808,28,-2132,-3277,-20
650,1669786118.984164,2022-11-30 14:28:38.984164,28,-2116,-3281,4
650,1669786119.173453,2022-11-30 14:28:39.173453,28,-2136,-3313,-8
650,1669786119.235956,2022-11-30 14:28:39.235956,28,-2136,-3281,24
650,1669786119.470331,2022-11-30 14:28:39.470331,28,-2124,-3305,4
650,1669786119.548252,2022-11-30 14:28:39.548252,28,-2144,-3289,-20
650,1669786119.829347,2022-11-30 14:28:39.829347,28,-2168,-3245,-32
650,1669786119.97252,2022-11-30 14:28:39.972520,28,-2128,-3237,-8
650,1669786120.269394,2022-11-30 14:28:40.269394,28,-2140,-3325,-24
650,1669786120.331896,2022-11-30 14:28:40.331896,28,-2160,-3285,28
650,1669786120.644407,2022-11-30 14:28:40.644407,28,-2140,-3301,8
650,1669786120.75377,2022-11-30 14:28:40.753770,28,-2144,-3297,-28
650,1669786120.878413,2022-11-30 14:28:40.878413,28,-2156,-3281,-16
650,1669786121.144412,2022-11-30 14:28:41.144412,28,-2120,-3321,24
650,1669786121.333855,2022-11-30 14:28:41.333855,28,-2132,-3273,-32
650,1669786121.583888,2022-11-30 14:28:41.583888,28,-2152,-3301,4
650,1669786121.615141,2022-11-30 14:28:41.615141,28,-2124,-3301,-36
650,1669786121.755431,2022-11-30 14:28:41.755431,28,-2188,-3313,-12
650,1669786122.070654,2022-11-30 14:28:42.070654,28,-2152,-3285,-24
650,1669786122.132751,2022-11-30 14:28:42.132751,28,-2152,-3261,-32
650,1669786122.429982,2022-11-30 14:28:42.429982,28,-2140,-3281,-8
650,1669786122.570615,2022-11-30 14:28:42.570615,28,-2092,-3305,-12
650,1669786122.633109,2022-11-30 14:28:42.633109,28,-2148,-3317,-24
650,1669786122.898731,2022-11-30 14:28:42.898731,28,-2156,-3273,-8
650,1669786123.164705,2022-11-30 14:28:43.164705,28,-2144,-3273,4
650,1669786123.166021,2022-11-30 14:28:43.166021,28,-2148,-3317,-12
650,1669786123.400388,2022-11-30 14:28:43.400388,28,-2088,-3313,44
650,1669786123.541337,2022-11-30 14:28:43.541337,28,-2144,-3293,-24
650,1669786123.869512,2022-11-30 14:28:43.869512,28,-2144,-3305,16
650,1669786123.931997,2022-11-30 14:28:43.931997,28,-2148,-3309,-4
650,1669786124.213212,2022-11-30 14:28:44.213212,28,-2176,-3305,-24
650,1669786124.416397,2022-11-30 14:28:44.416397,28,-2156,-3273,12
650,1669786124.510137,2022-11-30 14:28:44.510137,28,-2160,-3297,-24
650,1669786124.72887,2022-11-30 14:28:44.728870,28,-2120,-3241,12
650,1669786124.884907,2022-11-30 14:28:44.884907,28,-2136,-3305,-4
650,1669786125.041418,2022-11-30 14:28:45.041418,28,-2148,-3333,-20
650,1669786125.215284,2022-11-30 14:28:45.215284,28,-2148,-3289,0
650,1669786125.387517,2022-11-30 14:28:45.387517,28,-2140,-3277,8
650,1669786125.684391,2022-11-30 14:28:45.684391,28,-2180,-3269,-40
650,1669786125.871893,2022-11-30 14:28:45.871893,28,-2164,-3281,-4
650,1669786125.996893,2022-11-30 14:28:45.996893,28,-2092,-3309,20
650,1669786126.231323,2022-11-30 14:28:46.231323,28,-2144,-3313,-28
650,1669786126.418769,2022-11-30 14:28:46.418769,28,-2136,-3281,-44
650,1669786126.465437,2022-11-30 14:28:46.465437,28,-2172,-3309,12
650,1669786126.730909,2022-11-30 14:28:46.730909,28,-2160,-3277,-16
650,1669786126.934392,2022-11-30 14:28:46.934392,28,-2164,-3301,4
650,1669786127.043769,2022-11-30 14:28:47.043769,28,-2176,-3261,8
650,1669786127.137517,2022-11-30 14:28:47.137517,28,-2184,-3297,-16
650,1669786127.326959,2022-11-30 14:28:47.326959,28,-2176,-3285,-32
650,1669786127.655218,2022-11-30 14:28:47.655218,28,-2120,-3265,-16
650,1669786127.733562,2022-11-30 14:28:47.733562,28,-2140,-3265,-44
650,1669786128.03044,2022-11-30 14:28:48.030440,28,-2168,-3285,-20
650,1669786128.202313,2022-11-30 14:28:48.202313,28,-2124,-3285,0
650,1669786128.264459,2022-11-30 14:28:48.264459,28,-2136,-3273,-16
650,1669786128.530442,2022-11-30 14:28:48.530442,28,-2164,-3297,-24
650,1669786128.686688,2022-11-30 14:28:48.686688,28,-2148,-3309,-16
650,1669786128.811688,2022-11-30 14:28:48.811688,28,-2164,-3269,-28
650,1669786129.03044,2022-11-30 14:28:49.030440,28,-2136,-3317,4
650,1669786129.219908,2022-11-30 14:28:49.219908,28,-2152,-3261,-4
650,1669786129.469947,2022-11-30 14:28:49.469947,28,-2124,-3301,16
650,1669786129.532441,2022-11-30 14:28:49.532441,28,-2152,-3277,-16
650,1669786129.829318,2022-11-30 14:28:49.829318,28,-2152,-3297,12
650,1669786129.97158,2022-11-30 14:28:49.971580,28,-2124,-3301,-4
650,1669786130.128041,2022-11-30 14:28:50.128041,28,-2168,-3285,-12
650,1669786130.26831,2022-11-30 14:28:50.268310,28,-2152,-3305,-12
650,1669786130.518648,2022-11-30 14:28:50.518648,28,-2120,-3301,20
650,1669786130.784295,2022-11-30 14:28:50.784295,28,-2144,-3321,-8
650,1669786130.830816,2022-11-30 14:28:50.830816,28,-2140,-3325,-8
650,1669786131.018712,2022-11-30 14:28:51.018712,28,-2152,-3281,4
650,1669786131.271089,2022-11-30 14:28:51.271089,28,-2128,-3269,4
650,1669786131.380439,2022-11-30 14:28:51.380439,28,-2172,-3257,-12
650,1669786131.567606,2022-11-30 14:28:51.567606,28,-2152,-3309,12
650,1669786131.789474,2022-11-30 14:28:51.789474,28,-2160,-3293,-8
650,1669786132.070732,2022-11-30 14:28:52.070732,28,-2160,-3293,4
650,1669786132.117633,2022-11-30 14:28:52.117633,28,-2096,-3273,8
650,1669786132.383225,2022-11-30 14:28:52.383225,28,-2168,-3293,-16
650,1669786132.539117,2022-11-30 14:28:52.539117,28,-2132,-3313,-8
650,1669786132.632279,2022-11-30 14:28:52.632279,28,-2184,-3273,12
650,1669786132.851074,2022-11-30 14:28:52.851074,28,-2160,-3297,-24
650,1669786133.07866,2022-11-30 14:28:53.078660,28,-2132,-3321,-20
650,1669786133.315219,2022-11-30 14:28:53.315219,28,-2128,-3281,-8
650,1669786133.471515,2022-11-30 14:28:53.471515,28,-2136,-3321,-16
650,1669786133.580845,2022-11-30 14:28:53.580845,28,-2116,-3305,8
650,1669786133.830844,2022-11-30 14:28:53.830844,28,-2152,-3345,16
650,1669786134.018351,2022-11-30 14:28:54.018351,28,-2116,-3297,-4
650,1669786134.112095,2022-11-30 14:28:54.112095,28,-2144,-3289,8
650,1669786134.346482,2022-11-30 14:28:54.346482,28,-2136,-3317,24
650,1669786134.51833,2022-11-30 14:28:54.518330,28,-2124,-3309,-24
650,1669786134.627686,2022-11-30 14:28:54.627686,28,-2124,-3277,4
650,1669786134.799642,2022-11-30 14:28:54.799642,28,-2164,-3281,12
650,1669786135.018386,2022-11-30 14:28:55.018386,28,-2136,-3309,48
650,1669786135.270604,2022-11-30 14:28:55.270604,28,-2120,-3305,8
650,1669786135.348715,2022-11-30 14:28:55.348715,28,-2156,-3293,20
650,1669786135.629965,2022-11-30 14:28:55.629965,28,-2152,-3289,-20
650,1669786135.817491,2022-11-30 14:28:55.817491,28,-2148,-3317,4
650,1669786135.895586,2022-11-30 14:28:55.895586,28,-2132,-3265,12
650,1669786136.129965,2022-11-30 14:28:56.129965,28,-2172,-3249,-52
650,1669786136.317521,2022-11-30 14:28:56.317521,28,-2144,-3301,16
650,1669786136.395239,2022-11-30 14:28:56.395239,28,-2132,-3305,4
650,1669786136.583087,2022-11-30 14:28:56.583087,28,-2188,-3285,0
650,1669786136.817532,2022-11-30 14:28:56.817532,28,-2176,-3293,-20
650,1669786137.083097,2022-11-30 14:28:57.083097,28,-2176,-3285,8
650,1669786137.145589,2022-11-30 14:28:57.145589,28,-2168,-3277,0
650,1669786137.225946,2022-11-30 14:28:57.225946,28,-2148,-3257,28
650,1669786137.569696,2022-11-30 14:28:57.569696,28,-2124,-3261,-24
650,1669786137.74157,2022-11-30 14:28:57.741570,28,-2124,-3305,-24
650,1669786137.897822,2022-11-30 14:28:57.897822,28,-2144,-3265,0
650,1669786138.069662,2022-11-30 14:28:58.069662,28,-2164,-3289,-8
650,1669786138.382217,2022-11-30 14:28:58.382217,28,-2148,-3313,12
650,1669786138.49157,2022-11-30 14:28:58.491570,28,-2104,-3273,0
650,1669786138.522824,2022-11-30 14:28:58.522824,28,-2132,-3305,24
650,1669786138.897821,2022-11-30 14:28:58.897821,28,-2164,-3281,-4
650,1669786138.92909,2022-11-30 14:28:58.929090,28,-2152,-3325,-4
650,1669786139.228264,2022-11-30 14:28:59.228264,28,-2136,-3285,-20
650,1669786139.431325,2022-11-30 14:28:59.431325,28,-2152,-3293,-20
650,1669786139.571951,2022-11-30 14:28:59.571951,28,-2148,-3313,-8
650,1669786139.634454,2022-11-30 14:28:59.634454,28,-2144,-3317,-16
650,1669786139.947261,2022-11-30 14:28:59.947261,28,-2184,-3281,4
650,1669786140.07424,2022-11-30 14:29:00.074240,29,-2172,-3285,4
650,1669786140.37108,2022-11-30 14:29:00.371080,29,-2128,-3293,-20
650,1669786140.433614,2022-11-30 14:29:00.433614,29,-2156,-3297,28
650,1669786140.730489,2022-11-30 14:29:00.730489,29,-2140,-3321,-16
650,1669786140.902352,2022-11-30 14:29:00.902352,29,-2160,-3289,4
650,1669786140.964862,2022-11-30 14:29:00.964862,29,-2112,-3305,28
650,1669786141.216342,2022-11-30 14:29:01.216342,29,-2124,-3285,-40
650,1669786141.419466,2022-11-30 14:29:01.419466,29,-2156,-3293,16
650,1669786141.434946,2022-11-30 14:29:01.434946,29,-2148,-3289,-12
650,1669786141.757535,2022-11-30 14:29:01.757535,29,-2152,-3301,20
650,1669786141.884245,2022-11-30 14:29:01.884245,29,-2148,-3285,-16
650,1669786142.165336,2022-11-30 14:29:02.165336,29,-2152,-3305,0
650,1669786142.19654,2022-11-30 14:29:02.196540,29,-2160,-3273,-16
650,1669786142.446386,2022-11-30 14:29:02.446386,29,-2116,-3281,0
650,1669786142.681019,2022-11-30 14:29:02.681019,29,-2128,-3325,12
650,1669786142.884244,2022-11-30 14:29:02.884244,29,-2148,-3313,20
650,1669786143.071759,2022-11-30 14:29:03.071759,29,-2172,-3329,8
650,1669786143.118626,2022-11-30 14:29:03.118626,29,-2156,-3265,0
650,1669786143.370344,2022-11-30 14:29:03.370344,29,-2144,-3289,8
650,1669786143.479361,2022-11-30 14:29:03.479361,29,-2156,-3273,-12
650,1669786143.635966,2022-11-30 14:29:03.635966,29,-2156,-3277,16
650,1669786143.885968,2022-11-30 14:29:03.885968,29,-2124,-3281,0
650,1669786143.964093,2022-11-30 14:29:03.964093,29,-2160,-3289,8
650,1669786144.245347,2022-11-30 14:29:04.245347,29,-2168,-3297,4
650,1669786144.370343,2022-11-30 14:29:04.370343,29,-2128,-3277,-20
650,1669786144.682856,2022-11-30 14:29:04.682856,29,-2152,-3313,-16
650,1669786144.839091,2022-11-30 14:29:04.839091,29,-2180,-3309,20
650,1669786144.870347,2022-11-30 14:29:04.870347,29,-2164,-3297,-20
650,1669786145.182842,2022-11-30 14:29:05.182842,29,-2116,-3261,4
650,1669786145.403905,2022-11-30 14:29:05.403905,29,-2152,-3277,-8
650,1669786145.48203,2022-11-30 14:29:05.482030,29,-2144,-3265,-20
650,1669786145.732029,2022-11-30 14:29:05.732029,29,-2152,-3305,-12
650,1669786145.841409,2022-11-30 14:29:05.841409,29,-2156,-3305,-12
650,1669786146.044529,2022-11-30 14:29:06.044529,29,-2144,-3301,-8
650,1669786146.137925,2022-11-30 14:29:06.137925,29,-2156,-3309,-16
650,1669786146.294558,2022-11-30 14:29:06.294558,29,-2176,-3317,28
650,1669786146.637923,2022-11-30 14:29:06.637923,29,-2172,-3321,0
650,1669786146.73203,2022-11-30 14:29:06.732030,29,-2120,-3289,-24
650,1669786146.981902,2022-11-30 14:29:06.981902,29,-2164,-3277,-16
650,1669786147.20078,2022-11-30 14:29:07.200780,29,-2148,-3265,-32
650,1669786147.234454,2022-11-30 14:29:07.234454,29,-2144,-3297,-4
650,1669786147.546985,2022-11-30 14:29:07.546985,29,-2156,-3321,-40
650,1669786147.687614,2022-11-30 14:29:07.687614,29,-2148,-3289,-40
650,1669786147.984488,2022-11-30 14:29:07.984488,29,-2172,-3277,-20
650,1669786148.140737,2022-11-30 14:29:08.140737,29,-2148,-3297,-8
650,1669786148.203251,2022-11-30 14:29:08.203251,29,-2140,-3329,-4
650,1669786148.250111,2022-11-30 14:29:08.250111,29,-2128,-3301,4
650,1669786148.57825,2022-11-30 14:29:08.578250,29,-2168,-3289,4
650,1669786148.656373,2022-11-30 14:29:08.656373,29,-2148,-3281,-28
650,1669786148.984511,2022-11-30 14:29:08.984511,29,-2116,-3269,-12
650,1669786149.171989,2022-11-30 14:29:09.171989,29,-2144,-3313,-32
650,1669786149.283335,2022-11-30 14:29:09.283335,29,-2124,-3301,20
650,1669786149.470802,2022-11-30 14:29:09.470802,29,-2164,-3293,-36
650,1669786149.580177,2022-11-30 14:29:09.580177,29,-2136,-3285,20
650,1669786149.798927,2022-11-30 14:29:09.798927,29,-2160,-3281,-16
650,1669786150.035678,2022-11-30 14:29:10.035678,29,-2152,-3293,20
650,1669786150.270057,2022-11-30 14:29:10.270057,29,-2164,-3301,-16
650,1669786150.300954,2022-11-30 14:29:10.300954,29,-2152,-3309,8
650,1669786150.457556,2022-11-30 14:29:10.457556,29,-2152,-3265,24
650,1669786150.816934,2022-11-30 14:29:10.816934,29,-2152,-3289,0
650,1669786150.832559,2022-11-30 14:29:10.832559,29,-2108,-3253,-24
650,1669786151.160679,2022-11-30 14:29:11.160679,29,-2140,-3297,-24
650,1669786151.224565,2022-11-30 14:29:11.224565,29,-2140,-3269,-20
650,1669786151.349993,2022-11-30 14:29:11.349993,29,-2152,-3313,-16
650,1669786151.600351,2022-11-30 14:29:11.600351,29,-2156,-3281,0
650,1669786151.88458,2022-11-30 14:29:11.884580,29,-2112,-3245,0
650,1669786151.931102,2022-11-30 14:29:11.931102,29,-2136,-3293,4
650,1669786152.181454,2022-11-30 14:29:12.181454,29,-2156,-3333,-36
650,1669786152.50958,2022-11-30 14:29:12.509580,29,-2152,-3285,-28
650,1669786152.540483,2022-11-30 14:29:12.540483,29,-2164,-3289,4
650,1669786152.634575,2022-11-30 14:29:12.634575,29,-2184,-3305,-12
650,1669786152.931451,2022-11-30 14:29:12.931451,29,-2160,-3265,0
650,1669786153.118962,2022-11-30 14:29:13.118962,29,-2164,-3309,20
650,1669786153.37126,2022-11-30 14:29:13.371260,29,-2144,-3297,-24
650,1669786153.433405,2022-11-30 14:29:13.433405,29,-2152,-3301,24
650,1669786153.683757,2022-11-30 14:29:13.683757,29,-2156,-3281,-20
650,1669786153.83965,2022-11-30 14:29:13.839650,29,-2104,-3321,12
650,1669786153.933765,2022-11-30 14:29:13.933765,29,-2140,-3277,-12
650,1669786154.21507,2022-11-30 14:29:14.215070,29,-2140,-3281,-32
650,1669786154.37126,2022-11-30 14:29:14.371260,29,-2148,-3309,24
650,1669786154.449033,2022-11-30 14:29:14.449033,29,-2148,-3269,12
650,1669786154.808757,2022-11-30 14:29:14.808757,29,-2128,-3301,-4
650,1669786154.839656,2022-11-30 14:29:14.839656,29,-2148,-3281,-8
650,1669786155.183797,2022-11-30 14:29:15.183797,29,-2176,-3285,4
650,1669786155.279226,2022-11-30 14:29:15.279226,29,-2148,-3273,-8
650,1669786155.404227,2022-11-30 14:29:15.404227,29,-2164,-3301,-4
650,1669786155.669858,2022-11-30 14:29:15.669858,29,-2136,-3293,4
650,1669786155.826102,2022-11-30 14:29:15.826102,29,-2140,-3309,8
650,1669786156.013604,2022-11-30 14:29:16.013604,29,-2136,-3313,-24
650,1669786156.216741,2022-11-30 14:29:16.216741,29,-2144,-3305,-4
650,1669786156.232137,2022-11-30 14:29:16.232137,29,-2148,-3305,8
650,1669786156.529194,2022-11-30 14:29:16.529194,29,-2112,-3289,16
650,1669786156.716748,2022-11-30 14:29:16.716748,29,-2140,-3309,12
650,1669786156.982354,2022-11-30 14:29:16.982354,29,-2196,-3309,-12
650,1669786157.029013,2022-11-30 14:29:17.029013,29,-2164,-3261,-20
650,1669786157.216693,2022-11-30 14:29:17.216693,29,-2148,-3273,24
650,1669786157.484545,2022-11-30 14:29:17.484545,29,-2164,-3261,-44
